company_id,name_latest,Assets,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,LiabilitiesAndStockholdersEquity,NetIncomeLoss,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,StockholdersEquity,sector
1046131,Midas Inc,215800000.0,200000.0,-400000.0,215800000.0,4000000.0,74000000.0,101600000.0,16200000.0,Unknown
1046188,Pathfinder Bancorp Inc,490794500.0,12620000.0,3178500.0,490794500.0,2527000.0,10876000.0,27736500.0,41908500.0,Unknown
1046203,Guaranty Federal Bancshares Inc,642024185.4,22361799.2,925818.0,642024185.4,4503733.6,10948028.6,44671717.0,56671592.4,Unknown
1046257,Ingredion Inc,5286800000.0,519600000.0,-146000000.0,5286800000.0,378500000.0,2113400000.0,2010600000.0,2253200000.0,Unknown
1046311,Choice Hotels International Inc /DE,572528000.0,163469800.0,26162666.666666668,572528000.0,118974600.0,67040400.0,471230400.0,-372682000.0,Unknown
1046327,Realnetworks Inc,313222000.0,114266800.0,-37740600.0,313222000.0,-38982200.0,23002000.0,-323994600.0,240175400.0,Unknown
1046568,Career Education Corp,778049250.0,180063500.0,-53418250.0,778049250.0,-108334250.0,147824750.0,33664500.0,421679250.0,Unknown
1046672,PAN American Goldfields LTD,869025.0,147215.0,,869025.0,-2834436.5,,,-310470.0,Unknown
1046788,Harris Preferred Capital Corp,582191500.0,19945500.0,-3541000.0,582191500.0,18843000.0,,-447000.0,581011500.0,Unknown
1046859,"Remy International, Inc.",1179122000.0,103834000.0,-2266333.333333333,1179122000.0,89153000.0,150650666.66666666,199950500.0,481332500.0,Unknown
1046880,Central European Distribution Corp,1920040500.0,89569500.0,-18797500.0,1920040500.0,-827527000.0,174611000.0,-1357894000.0,,Unknown
1046995,Emagin Corp,31871000.0,6110200.0,295400.0,31871000.0,-3242200.0,8349200.0,-198702400.0,27643000.0,Unknown
1047122,Raytheon CO/,27137600000.0,3206800000.0,-262000000.0,27137600000.0,2013600000.0,1973800000.0,14257200000.0,9379000000.0,Unknown
1047127,"Amkor Technology, Inc.",3378453000.0,486247800.0,23634800.0,3378453000.0,86024000.0,2053645800.0,-635913200.0,925815800.0,Unknown
1047166,United Rentals North America Inc,11701750000.0,154500000.0,35750000.0,11701750000.0,396750000.0,424500000.0,282500000.0,1660750000.0,Unknown
1047170,Eastern Virginia Bankshares Inc,1123603400.0,28419200.0,1824800.0,1123603400.0,3111000.0,23685000.0,41138800.0,117666400.0,Unknown
1047335,National Healthcare Corp,1005089500.0,64095250.0,-5700000.0,1005089500.0,57270500.0,482123750.0,328421750.0,678232000.0,Unknown
1047340,Fresh DEL Monte Produce Inc,2579600000.0,37660000.0,-4840000.0,2579600000.0,81220000.0,1106860000.0,1213920000.0,1730820000.0,Unknown
1047446,Community First Bancorp,517112574.0,124909819.0,,517112574.0,-3422040.0,8928752.0,-3013839.0,43064863.0,Unknown
1047862,Consolidated Edison Inc,42204000000.0,671800000.0,122000000.0,42204000000.0,1110000000.0,28500800000.0,,12286500000.0,Utilities
1047881,"Talon International, Inc.",18644829.8,4782327.0,11406.2,18644829.8,2444592.6,767490.0,-64867808.4,-2834533.8,Unknown
1047884,Anworth Mortgage Asset Corp,8130608000.0,7979600.0,-973400.0,8130608000.0,68427400.0,,-290969600.0,871757600.0,Unknown
1047919,Ambient Corp /NY,14298666.666666666,10728666.666666666,-2026666.6666666667,14298666.666666666,-6137000.0,1190666.6666666667,-203345666.66666663,9627666.666666666,Unknown
1048055,"Physical Property Holdings, Inc.",1245000.0,5800.0,2200.0,1245000.0,-79600.0,1224000.0,-9745800.0,-256000.0,Unknown
1048268,"IES Holdings, Inc.",154595250.4,30205751.4,2882005.6,154595250.4,-5527314.6,7275482.8,-78609379.0,61483097.2,Unknown
1048286,Marriott International Inc /MD/,6398600000.0,103200000.0,-81800000.0,6398600000.0,601400000.0,1347800000.0,3944400000.0,-2122500000.0,Unknown
1048477,Biomarin Pharmaceutical Inc,2274872400.0,413621200.0,61792200.0,2274872400.0,-130060800.0,420096600.0,-710337800.0,1411718600.0,Unknown
1048620,Granite City Food & Brewery Ltd.,66489272.66666666,2457141.0,,66489272.66666666,-4051650.6666666665,56471482.0,-78977759.33333333,-373158.0,Unknown
1048685,Metalico Inc,309057000.0,5540750.0,71000.0,309057000.0,-18723000.0,93327250.0,-28427500.0,159322750.0,Unknown
1048695,F5 Networks Inc,2041508800.0,257924000.0,30015000.0,2041508800.0,294018800.0,66764800.0,1141209400.0,,Unknown
1048789,Felcor Lodging LP,2147715200.0,58416200.0,-28237200.0,2147715200.0,-47226200.0,1694288250.0,-2495914800.0,362055400.0,Unknown
1048911,Fedex Corp,34509666666.666664,3382166666.6666665,263666666.66666663,34509666666.666664,1668666666.6666667,19330666666.666668,17769833333.333332,15233166666.666666,Industrials
1049108,Dollar Thrifty Automotive Group Inc,2615666000.0,508648000.0,45495000.0,2615666000.0,159550000.0,84278000.0,-2419000.0,607672000.0,Unknown
1049210,Verenium Corp,79556500.0,31817000.0,-26527000.0,79556500.0,11670000.0,22302000.0,-591546000.0,,Unknown
1049502,MKS Instruments Inc,1192781000.0,284483400.0,13019600.0,1192781000.0,90322200.0,74434200.0,320538800.0,1053278800.0,Unknown
1049505,US Dataworks Inc,4967722.0,81985.0,37889.0,4967722.0,-486242.0,184387.0,-66204809.0,391710.0,Unknown
1049521,Mercury Systems Inc,452046600.0,72330800.0,-16236800.0,452046600.0,5619400.0,17331000.0,99406600.0,362386800.0,Unknown
1049606,Compx International Inc,135942800.0,42105600.0,6777000.0,135942800.0,13285600.0,37034200.0,46343200.0,104037400.0,Unknown
1049782,Brookline Bancorp Inc,5122774200.0,90822000.0,,5122774200.0,46273500.0,69713200.0,,607560200.0,Unknown
1050007,Nutraceutical International Corp,195424000.0,5269400.0,-1458000.0,195424000.0,,76130200.0,125825200.0,139693400.0,Unknown
1050377,PC Connection Inc,523264000.0,45633200.0,8962800.0,523264000.0,37409600.0,27272400.0,235904600.0,326224000.0,Unknown
1050441,Eagle Bancorp Inc,4267345600.0,262266333.3333333,16488000.0,4267345600.0,49055800.0,16334200.0,131520600.0,473982000.0,Unknown
1050446,Microstrategy Inc,546598800.0,216691600.0,23648800.0,546598800.0,46556800.0,84957200.0,277996200.0,291873400.0,Unknown
1050550,Volterra Semiconductor Corp,194761500.0,137548500.0,30716500.0,194761500.0,21745500.0,9459000.0,54629500.0,174210000.0,Unknown
1050606,"Salem Media Group, Inc. /DE/",575236800.0,128600.0,-146000.0,575236800.0,4787000.0,102865400.0,1516800.0,204943400.0,Unknown
1050743,Peapack Gladstone Financial Corp,2260435000.0,43053000.0,1528800.0,2260435000.0,13197400.0,30381000.0,,186725600.0,Unknown
1050797,Columbia Sportswear CO,1617066800.0,350526400.0,27102600.0,1617066800.0,121837800.0,274811400.0,1183592800.0,1245906600.0,Unknown
1050825,Steelcase Inc,1729540000.0,164540000.0,7940000.0,1729540000.0,87920000.0,375640000.0,692020000.0,690880000.0,Unknown
1050915,Quanta Services Inc,5431736600.0,303622600.0,-82090000.0,5431736600.0,,1161074800.0,1028849800.0,3796531000.0,Industrials
1050957,"Bayou City Exploration, Inc.",2457483.5,,,2457483.5,536762.0,,-12515344.0,1223421.0,Unknown
1051114,Innotrac Corp,39267000.0,3644000.0,1883500.0,39267000.0,969000.0,12508000.0,-46394000.0,21621500.0,Unknown
1051251,J Crew Group Inc,2678418666.6666665,171194833.33333334,-10157400.0,2678418666.6666665,-318946600.0,327280166.6666667,-335847166.6666667,619520166.6666666,Unknown
1051343,Community West Bancshares /,576596000.0,,3183250.0,576596000.0,2318000.0,3037400.0,11167200.0,60036400.0,Unknown
1051470,Crown Castle International Corp,18081646800.0,219861600.0,15772250.0,18081646800.0,472255400.0,7890960600.0,-2649527800.0,5211430800.0,Unknown
1051473,Western Reserve Bancorp Inc,192529729.0,,13195521.0,192529729.0,1053299.0,865861.0,2552118.0,18336493.0,Unknown
1051488,Integrated Healthcare Holdings Inc,155905000.0,7687000.0,-8497000.0,155905000.0,-4204500.0,59758500.0,-79596500.0,-16430500.0,Unknown
1051512,Telephone & Data Systems Inc /DE/,8811690600.0,718062800.0,128592000.0,8811690600.0,101407200.0,3854109400.0,2452704200.0,4028672400.0,Unknown
1051514,"Strata Skin Sciences, Inc.",26847424.4,10875679.0,-5443657.6,26847424.4,-21619449.4,5695864.4,-163881640.8,16088321.2,Unknown
1051627,AXT Inc,161462400.0,27088000.0,230200.0,161462400.0,2371200.0,34884400.0,-65444600.0,138458800.0,Unknown
1051741,First Niagara Financial Group Inc,37142769400.0,564483400.0,91608400.0,37142769400.0,29266400.0,392732400.0,144910200.0,4587347200.0,Unknown
1051771,Belk Inc,2553927000.0,328785500.0,-39761000.0,2553927000.0,169028250.0,1120319500.0,1236865500.0,1304710500.0,Unknown
1051827,Merrill Lynch Preferred Funding III LP,773196000.0,0.0,0.0,,54124000.0,,,773196000.0,Unknown
1051828,Merrill Lynch Preferred Funding IV LP,412372000.0,0.0,0.0,,29361000.0,,,412372000.0,Unknown
1051829,Merrill Lynch Preferred Capital Trust III,773196000.0,0.0,0.0,,54124000.0,,,773196000.0,Unknown
1051830,Merrill Lynch Preferred Capital Trust IV,412372000.0,0.0,0.0,,29361000.0,,,412372000.0,Unknown
1051871,Citizens South Banking Corp,1080460000.0,88344000.0,-32555000.0,1080460000.0,241000.0,25888000.0,7854000.0,92659000.0,Unknown
1052045,"Servicemaster CO, LLC",6150815750.0,406715750.0,34622500.0,6150815750.0,-308915250.0,285229500.0,-1070877750.0,553498500.0,Unknown
1052054,Evolving Systems Inc,49896000.0,15020000.0,-480200.0,49896000.0,10116600.0,428200.0,-53451200.0,34899400.0,Unknown
1052100,Waddell & Reed Financial Inc,1327917800.0,453614200.0,72636000.0,1327917800.0,,82746400.0,890764200.0,670752800.0,Unknown
1052257,"Agritech Worldwide, Inc.",3420619.4,547782.6,-403432.4,3420619.4,-11902665.4,1822895.4,-126611004.8,-3465970.4,Unknown
1052284,"Tongli Pharmaceuticals (Usa), Inc.",20950849.0,,,20950849.0,1822628.0,6073089.0,8155605.0,19403993.5,Unknown
1052595,RED Lion Hotels Corp,262207200.0,10108000.0,3977200.0,262207200.0,-6769400.0,189951400.0,-3913400.0,146150800.0,Unknown
1052635,Merrill Lynch Preferred Funding V LP,876300000.0,0.0,0.0,,63795000.0,,,876300000.0,Unknown
1052636,Merrill Lynch Preferred Capital Trust V,876300000.0,0.0,0.0,,63795000.0,,,876300000.0,Unknown
1052752,Getty Realty Corp /MD/,708940400.0,8732400.0,-436000.0,708940400.0,31148400.0,,,394718800.0,Unknown
1053059,Essex Portfolio LP,9584934666.666666,24485000.0,3582666.6666666665,9584934666.666666,170184333.33333334,,,4715008000.0,Unknown
1053112,Cablevision Systems Corp /NY,6922617800.0,706473200.0,,6922617800.0,295585800.0,3133777000.0,-4619602600.0,-5290426800.0,Unknown
1053352,Heritage Commerce Corp,1693964000.0,,,1693964000.0,12548800.0,7582600.0,24005000.0,194152400.0,Unknown
1053369,Elite Pharmaceuticals Inc /NV/,20710680.2,5391113.2,1937264.2,20710680.2,-16379791.0,5405170.8,-164419809.2,-34541708.6,Unknown
1053374,Ipass Inc,54248600.0,26077200.0,-2090400.0,54248600.0,-5643400.0,5845200.0,-183434600.0,32934400.0,Unknown
1053439,Stanadyne Corp,368673000.0,2610000.0,-494000.0,368673000.0,-10577500.0,79588500.0,-92017000.0,,Unknown
1053507,American Tower Corp /MA/,18965989400.0,325312600.0,-112655400.0,18965989400.0,619012400.0,7085776800.0,-1118425600.0,4199945000.0,Unknown
1053532,Lasalle Hotel Properties,3489129800.0,37706800.0,-1460000.0,3489129800.0,110649000.0,,-270019500.0,2107621200.0,Unknown
1053584,Macatawa Bank Corp,1579855800.0,188936750.0,-26668000.0,1579855800.0,14827000.0,53385000.0,-87771600.0,130390200.0,Unknown
1053648,"Surge Global Energy, Inc.",2047952.75,47970.0,6176.25,2047952.75,-1004317.75,6590.333333333333,-23035097.25,1788214.5,Unknown
1053650,Omega Protein Corp,338367600.0,28707800.0,-3823800.0,338367600.0,22234200.0,148057200.0,115967800.0,242089200.0,Unknown
1053691,Diffusion Pharmaceuticals Inc.,22123383.666666668,11329470.333333334,3949853.3333333335,22123383.666666668,-15094996.0,79481.66666666667,-87200711.5,38165625.0,Unknown
1053706,"CRA International, Inc.",322630000.0,50925400.0,-10060000.0,322630000.0,,20256000.0,147016600.0,225703800.0,Unknown
1054102,"Interpace Diagnostics Group, Inc.",88901600.0,38836000.0,-10880200.0,88901600.0,-13887000.0,2462600.0,-85592000.0,32158400.0,Unknown
1054274,"Alliqua Biomedical, Inc.",32935813.2,11094455.0,4937331.4,32935813.2,-18439534.0,1813614.8,-50206996.2,22934702.0,Unknown
1054303,Direct Markets Holdings Corp.,38826000.0,5789000.0,-7561000.0,38826000.0,,3027000.0,-53557000.0,,Unknown
1054374,Broadcom Corp,11053500000.0,2491250000.0,230750000.0,11053500000.0,680500000.0,490500000.0,-4335750000.0,7945500000.0,Unknown
1054508,Penseco Financial Services Corp,921358000.0,41162000.0,16812500.0,921358000.0,10647000.0,14116000.0,81651500.0,130723000.0,Unknown
1054579,Hastings Entertainment Inc,212700333.3333333,3885000.0,-798666.6666666666,212700333.3333333,-12358333.333333334,33586666.666666664,59370333.333333336,74678333.33333333,Unknown
1054721,Bsquare Corp /WA,47146000.0,12297600.0,1125800.0,47146000.0,726800.0,942000.0,-99916800.0,29239000.0,Unknown
1054833,Coventry Health Care Inc,8782260000.0,1489082500.0,-227413000.0,8782260000.0,515084000.0,261151500.0,4392250500.0,4616953000.0,Unknown
1054905,Innospec Inc.,794560000.0,71460000.0,5960000.0,794560000.0,79720000.0,62580000.0,351220000.0,438080000.0,Unknown
1055160,"MFA Financial, Inc.",12652431800.0,341625800.0,,12652431800.0,310538400.0,,-443168200.0,3024310000.0,Unknown
1055294,"Kansas City Southern DE Mexico, S.A. DE C.V.",3111950000.0,140325000.0,68650000.0,3111950000.0,200000000.0,,1098575000.0,1619650000.0,Unknown
1055355,Sonosite Inc,349276000.0,82740000.0,4050000.0,349276000.0,1100000.0,10288000.0,-147875000.0,169317000.0,Unknown
1055454,School Specialty Inc,385916250.0,9795250.0,3620000.0,385916250.0,-105080333.33333331,41942250.0,-160798500.0,39547000.0,Unknown
1055726,"Inovio Pharmaceuticals, Inc.",108031695.6,30978521.6,7526840.8,108031695.6,-33251933.4,3087050.0,-285729613.2,84207756.2,Unknown
1056035,Sheridan Group Inc,210566086.5,1036440.0,-6059763.0,210566086.5,-4526835.5,95986326.5,-12984013.0,29127863.0,Unknown
1056087,Mcclatchy CO,2627954800.0,102022400.0,-989000.0,2627954800.0,29375000.0,544373600.0,-1595302200.0,230844400.0,Unknown
1056239,L 3 Communications Holdings Inc,13850600000.0,452400000.0,-80000000.0,13850600000.0,593600000.0,1035000000.0,5701800000.0,5552200000.0,Unknown
1056285,"Kirkland'S, Inc",229102600.0,76692000.0,-9374000.0,229102600.0,16365400.0,83135400.0,-27915800.0,128304600.0,Unknown
1056288,Federated Investors Inc /PA/,1140887200.0,101839200.0,-5225600.0,1140887200.0,164042800.0,38321800.0,825641000.0,572164000.0,Unknown
1056358,Mannatech Inc,59586200.0,22564400.0,2082000.0,59586200.0,-1307600.0,5284000.0,-971800.0,28403250.0,Unknown
1056386,Internap Corp,503800400.0,26239800.0,-8362000.0,503800400.0,-22757400.0,289854400.0,-1082710600.0,166951400.0,Unknown
1056696,Manhattan Associates Inc,295064600.0,109483200.0,-465600.0,295064600.0,69906200.0,16350800.0,183996800.0,176538000.0,Unknown
1056757,Seychelle Environmental Technologies Inc /CA,4620952.4,1986554.4,163716.6,4620952.4,193539.6,181445.2,-4086133.8,4020922.0,Unknown
1056903,American States Water CO,1311277200.0,28675800.0,33400.0,1311277200.0,56847000.0,972016400.0,218717000.0,465679000.0,Unknown
1056923,Datalink Corp,421870800.0,24251000.0,,421870800.0,,6292800.0,33781200.0,129363600.0,Unknown
1056943,Peoples Financial Services Corp.,1467588000.0,31553000.0,-5552250.0,1467588000.0,12227500.0,21906250.0,82087000.0,198488000.0,Unknown
1057051,Managed Futures Premier Energy Fund L.P.,99332474.8,,,99332474.8,-3538856.6,,,,Unknown
1057058,"Waste Connections, Inc.",4768022400.0,14954600.0,220200.0,4768022400.0,131349600.0,2338243400.0,1204024400.0,1905906800.0,Unknown
1057060,Marinemax Inc,396091000.0,25441800.0,3214400.0,396091000.0,12832800.0,100421400.0,23806800.0,228139200.0,Unknown
1057076,Ridgewood Power Growth Fund /NJ,3457000.0,,,,,,,,Unknown
1057083,PC TEL Inc,126969000.0,17250800.0,-3401800.0,126969000.0,-1130000.0,14403800.0,-30104000.0,110093000.0,Unknown
1057352,Costar Group Inc,1471281800.0,381218000.0,43082600.0,1471281800.0,19141800.0,60732400.0,72702000.0,1094141600.0,Industrials
1057379,"Hackett Group, Inc.",156966000.0,21230400.0,-366800.0,156966000.0,14143000.0,13085800.0,-84866600.0,102016400.0,Unknown
1057436,"Strategic Hotels & Resorts, Inc",2612353500.0,167088750.0,90193000.0,2612353500.0,73736500.0,2071682250.0,-1140492250.0,879874000.0,Unknown
1057689,"Caplease, Inc.",1696033000.0,50668500.0,-1282500.0,1696033000.0,-1767500.0,,,431065500.0,Unknown
1057706,First Bancorp /PR/,12836959000.0,719530800.0,76435000.0,12836959000.0,39329400.0,174238600.0,544355200.0,1502180400.0,Unknown
1057758,TW Telecom Inc.,2951474333.333333,481513666.6666667,-24167666.666666668,2951474333.333333,57085666.66666666,1538138000.0,-732430000.0,917909666.6666666,Unknown
1057877,Idacorp Inc,5476971000.0,60822400.0,-22775000.0,5476971000.0,181206000.0,3686710400.0,1034337400.0,1855628400.0,Unknown
1058057,Marvell Technology Group LTD,5690844000.0,1139806000.0,28792000.0,5690844000.0,294178500.0,354268666.6666667,1411410833.3333333,4830434000.0,Unknown
1058090,Chipotle Mexican Grill Inc,2074921200.0,342893800.0,4633400.0,2074921200.0,348271800.0,981219200.0,1363591800.0,1593756600.0,Consumer Discretionary
1058290,Cognizant Technology Solutions Corp,9004546800.0,1845867600.0,116856000.0,9004546800.0,1245265200.0,1065857800.0,6061103200.0,6392275600.0,Unknown
1058299,Lionbridge Technologies Inc /DE/,209249400.0,30921400.0,797600.0,209249400.0,9408800.0,22200800.0,-212836200.0,76431400.0,Unknown
1058307,Orbital Tracking Corp.,1733565.75,263883.25,176104.2,1733565.75,-3076934.6,2218693.0,-35473369.0,326631.8,Unknown
1058330,"Fresh Promise Foods, Inc.",176586.33333333334,16852.666666666668,-23515.33333333333,176586.33333333334,-1033793.3333333334,30623.666666666668,-5983005.333333333,-814007.6666666666,Unknown
1058438,CFS Bancorp Inc,1143529500.0,113385500.0,36472500.0,1143529500.0,-2904500.0,16653500.0,74798500.0,107535000.0,Unknown
1058623,Cumulus Media Inc,3684965800.0,38072400.0,3768600.0,3684965800.0,-65502200.0,235921800.0,-1010597600.0,321539600.0,Unknown
1058690,Washington Banking CO,1685832500.0,119465500.0,12722500.0,1685832500.0,15670000.0,35894500.0,95332500.0,181277000.0,Unknown
1058767,Biomoda Inc/Nm,205300.0,1073.0,-247697.0,205300.0,-230472.0,10080.0,,-1182686.0,Unknown
1058811,Immersion Corp,90326400.0,13077000.0,2554000.0,90326400.0,7993600.0,1951600.0,-93512200.0,68030200.0,Unknown
1058926,Rural Electric Cooperative Grantor Trust Kepco Series 1997,27719821.0,0.0,0.0,27719821.0,1025713.0,,-6477062.0,-5731045.0,Unknown
1059131,Nasb Financial Inc,1212855000.0,6697666.666666667,-2562000.0,1212855000.0,9823000.0,13913000.0,192688333.3333333,172466000.0,Unknown
1059142,"America First Multifamily Investors, L.P.",572422828.8,25586665.2,751746.8,572422828.8,26609023.0,112653343.8,,,Unknown
1059262,SP Plus Corp,724049000.0,20344800.0,5915000.0,724049000.0,17900000.0,35802200.0,-26320800.0,185595000.0,Unknown
1059272,"Bebe Stores, Inc.",320501000.0,83309750.0,-3506000.0,320501000.0,-41688000.0,101574000.0,96205250.0,239579750.0,Unknown
1059324,Petrohawk Energy Corp,10812927000.0,174436000.0,172845000.0,10812927000.0,,965524000.0,-1012224000.0,4648175000.0,Unknown
1059556,Moodys Corp /DE/,4204900000.0,1482360000.0,219560000.0,4204900000.0,799180000.0,304260000.0,5388960000.0,-39920000.0,Unknown
1059562,LMI Aerospace Inc,414207400.0,6443600.0,1711400.0,414207400.0,-11362400.0,100011000.0,59967800.0,149794800.0,Unknown
1059763,Adams Golf Inc,80541000.0,18216000.0,11492000.0,80541000.0,14464000.0,946000.0,-30882000.0,62390000.0,Unknown
1059784,Generex Biotechnology Corp,4313446.0,1493679.25,-512208.0,4313446.0,-5059843.75,199561.5,-370240631.5,-8225475.25,Unknown
1059786,Mips Technologies Inc,155140000.0,76242000.0,7040000.0,155140000.0,14266000.0,2892000.0,-187184000.0,129636000.0,Unknown
1059790,Pozen Inc /NC,74234575.75,61704294.5,2337583.0,74234575.75,5005736.0,60304.0,-96985577.25,63526285.75,Unknown
1060009,"Kindred Healthcare, Inc",4898841600.0,78097200.0,16318000.0,4898841600.0,-87159800.0,1000568400.0,-50966200.0,1313891600.0,Unknown
1060219,Salisbury Bancorp Inc,605048500.0,40230000.0,8333000.0,605048500.0,2448000.0,11771500.0,39248500.0,78367500.0,Unknown
1060232,"Collective Brands, Inc.",2157850000.0,252700000.0,-106100000.0,2157850000.0,-23700000.0,400850000.0,750350000.0,733850000.0,Unknown
1060244,Peoples Bancorp Inc/Md,253158228.0,36631717.0,25237232.0,253158228.0,-1987281.0,6186844.0,14844222.0,24813921.0,Unknown
1060349,"Gamco Investors, Inc. ET AL",625484800.0,197868400.0,26230000.0,625484800.0,90975200.0,,378530600.0,295529000.0,Unknown
1060386,"Brandywine Operating Partnership, L.P.",4648641200.0,115872400.0,8025800.0,4648641200.0,4289400.0,,501634600.0,1916768200.0,Unknown
1060391,"Republic Services, Inc.",19957760000.0,90960000.0,-11180000.0,19957760000.0,574375000.0,7091500000.0,2626780000.0,7761500000.0,Unknown
1060409,"Sunvesta, Inc.",52111907.0,254092.5,-98417.5,52111907.0,,43161132.5,-67406803.0,-23270517.0,Unknown
1060426,"Aoxing Pharmaceutical Company, Inc.",43984511.75,,,43984511.75,-8860114.25,27243132.0,-54167103.75,9070744.0,Unknown
1060455,Killbuck Bancshares Inc,436534401.0,54696204.0,-11727941.0,436534401.0,2874616.0,5460594.0,45840968.0,45222831.0,Unknown
1060523,Cardinal Financial Corp,3193037600.0,42202800.0,,3193037600.0,,21859800.0,111380800.0,335376600.0,Unknown
1060736,Seattle Genetics Inc /WA,546919200.0,73119000.0,16225600.0,546919200.0,-92991800.0,36183600.0,-749091200.0,314385400.0,Unknown
1060749,"Knight Capital Group, Inc.",8465699000.0,440779500.0,19178500.0,8465699000.0,-115915000.0,109789000.0,1071970500.0,1357354000.0,Unknown
1060755,Ridgewood Electric Power Trust V,1011.0,,,,,,,,Unknown
1060822,Carters Inc,1749502200.0,324824600.0,26765400.0,1749502200.0,173613000.0,261028400.0,751302800.0,830730800.0,Unknown
1060910,Cibolan Gold Corp,862555.6666666666,4765.0,-3177.6666666666665,862555.6666666666,-784067.6666666666,2080.6666666666665,-12090352.0,-78447.33333333333,Unknown
1060990,Quicksilver Resources Inc,1321938666.6666667,105861000.0,70127666.66666667,1321938666.6666667,-764696000.0,872881000.0,-1924600333.3333333,-1092212666.6666667,Unknown
1061027,Sunesis Pharmaceuticals Inc,50131800.0,17688800.0,2532600.0,50131800.0,-35673600.0,39200.0,-481601600.0,14997600.0,Unknown
1061069,Avalon Holdings Corp,55849400.0,6230600.0,-750200.0,58575000.0,-180800.0,31631800.0,-19346333.33333333,39689000.0,Unknown
1061164,Peregrine Industries Inc,0.0,,0.0,0.0,71077.5,,-528541.6,-327512.5,Unknown
1061219,Enterprise Products Partners L P,41250180000.0,37240000.0,-9300000.0,41250180000.0,2474460000.0,27180180000.0,,,Unknown
1061288,Australian Canadian OIL Royalties LTD,1227350.0,28551.0,26206.0,1227350.0,-262283.0,961727.0,-3409843.0,883786.0,Unknown
1061393,CH Energy Group Inc,1757530500.0,22894500.0,544000.0,1757530500.0,42110500.0,,245247000.0,502248000.0,Unknown
1061630,"Blackstone Mortgage Trust, Inc.",3573306600.0,50168600.0,7392500.0,3573306600.0,148214400.0,,-566503000.0,927777600.0,Unknown
1061688,Genmed Holding Corp,1037363.0,904489.0,61031.0,1037363.0,,,-75437616.0,,Unknown
1061937,Host Hotels & Resorts L.P.,12268333333.333334,594666666.6666666,-59333333.333333336,12268333333.333334,535666666.6666667,11040400000.0,-1166666666.6666667,7209333333.333333,Unknown
1061983,Cytokinetics Inc,92343400.0,27837800.0,9512400.0,92343400.0,-34818800.0,1383200.0,-474394800.0,66671800.0,Unknown
1062047,Convergys Corp,2239020000.0,392180000.0,3720000.0,2239020000.0,157060000.0,317580000.0,1648540000.0,1315280000.0,Unknown
1062128,NEW York Global Innovations Inc.,1288000.0,712600.0,-256200.0,1288000.0,-328000.0,47666.66666666666,-17466600.0,870600.0,Unknown
1062231,American Axle & Manufacturing Holdings Inc,2937120000.0,183460000.0,7580000.0,2937120000.0,196720000.0,1029340000.0,-185560000.0,-19560000.0,Unknown
1062273,"Spendsmart Networks, Inc.",4449344.4,1935911.4,62683.0,4449344.4,-15321055.0,371916.25,-66528200.0,-3287984.2,Unknown
1062292,XO Group Inc.,191173000.0,84788800.0,-10215400.0,191173000.0,5252500.0,14098800.0,-17042800.0,153626600.0,Unknown
1062438,Pulaski Financial Corp,1366892294.6,,41468202.0,1366892294.6,10572866.6,17916474.4,57981544.2,117601930.0,Unknown
1062449,Buffalo Wild Wings Inc,743604400.0,40784200.0,,743604400.0,73683600.0,447278200.0,345440000.0,479244600.0,Unknown
1062478,Actuate Corp,188500000.0,39330666.66666666,2827000.0,188500000.0,9697000.0,5283666.666666667,57092666.66666666,,Unknown
1062506,Atlantica Inc,1000.0,0.0,0.0,1000.0,-174886.4,,-1367105.2,-1117355.2,Unknown
1062530,Digital River Inc /DE,1114722000.0,507970666.6666667,-27072666.666666668,1114722000.0,-67782666.66666667,52857333.333333336,132974666.66666669,489233666.6666667,Unknown
1062613,Fairpoint Communications Inc,1530185750.0,,-8070000.0,1530185750.0,-22951500.0,1268027750.0,-683882000.0,-307195500.0,Unknown
1062822,"Lexicon Pharmaceuticals, Inc.",440531600.0,118897200.0,31156200.0,440531600.0,-87105600.0,30544000.0,-981319400.0,260855400.0,Unknown
1063104,Proteo Inc,928014.0,489833.0,-92249.2,928014.0,-477070.0,49772.2,-9513765.0,-119822.8,Unknown
1063197,"Curaegis Technologies, Inc.",3507800.0,3105000.0,-55400.0,3507800.0,-2998000.0,301200.0,-71256000.0,3180000.0,Unknown
1063344,Hersha Hospitality Trust,1782399200.0,35894000.0,-7528200.0,1782399200.0,,,,781175600.0,Unknown
1063494,"Kbw, Inc.",519099000.0,136582000.0,,519099000.0,-31666000.0,14952000.0,246939000.0,383153000.0,Unknown
1063537,Ricebran Technologies,44707000.0,2828000.0,106600.0,44707000.0,-13185200.0,24898200.0,-222396000.0,9385200.0,Unknown
1063665,Corgenix Medical Corp/Co,6928421.333333333,1881892.3333333333,,6928421.333333333,15423.666666666666,1042787.0,-16297087.333333334,5421000.666666667,Unknown
1063761,Simon Property Group Inc /DE/,30462221600.0,1002689400.0,-19116800.0,30462221600.0,,,-3605745800.0,5194863200.0,Unknown
1064090,Pretium Packaging L L C,200716000.0,1179000.0,320000.0,200716000.0,-15307000.0,61963000.0,,-5711000.0,Unknown
1064116,Mediacom LLC,1545436600.0,9748400.0,-2713600.0,1545436600.0,79692200.0,674187000.0,-421800200.0,-220884500.0,Unknown
